benchmark,endpoint,task,representation,learner,metric,score,auroc,macro_auroc,micro_auroc,c_index,auprc,balanced_accuracy,accuracy,macro_f1,cohen_kappa,top3_accuracy,top5_accuracy,mae,r2,n_samples,n_classes,n_features,n_folds,folds,repeats,oof_aggregate,primary_metric_scope,split_strategy,tuning,linear_solver,xgb_tree_method,experiment_id,model_family,cache_key,oof_prediction_file,fold_metrics_file,optuna_trials_completed,run_id,status,atlas_status_note,runtime_seconds,selected_feature_count_min,selected_feature_count_median,selected_feature_count_max,selected_feature_sets,candidate_feature_set_count,candidate_feature_sets,feature_selection
mc3_main,HRD_LOH,regression,MAF_stack_only,linear,spearman,0.6027268506909189,,,,,,,,,,,,3.471933681155731,0.3202515789572857,772,28,948,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,elastic_net_coordinate_descent_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",103.827,923.0,923.0,923.0,v4_compact_plus_exact_driver_genes,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,HRD_LOH,regression,MAF_stack_only,xgboost,spearman,0.6206531132242252,,,,,,,,,,,,3.25156739777813,0.3925536587622635,772,28,948,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",78.147,923.0,943.0,948.0,v4_compact_plus_exact_driver_genes;v4_full_core;v4_full_core_plus_optional_controls,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,HRD_LOH,regression,signatures_plus_MAF_stack,linear,spearman,0.6100912081115412,,,,,,,,,,,,3.358605334620598,0.3683591112662893,772,28,1130,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,elastic_net_coordinate_descent_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_ac11587791bbbd40db3991bb,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD signatures_plus_maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""signatures_only"": 182, ""signatures_plus_v4_compact_biology_only"": 303, ""signatures_plus_v4_compact_plus_driver_evidence_tiers"": 319, ""signatures_plus_v4_compact_plus_exact_driver_genes"": 1105, ""signatures_plus_v4_compact_plus_hotspot_summary"": 307, ""signatures_plus_v4_full_core"": 1125, ""signatures_plus_v4_full_core_plus_optional_controls"": 1130})",188.552,1105.0,1125.0,1130.0,signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,7.0,signatures_only;signatures_plus_v4_compact_biology_only;signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,HRD_LOH,regression,signatures_plus_MAF_stack,xgboost,spearman,0.6500827118858131,,,,,,,,,,,,3.0622554518707057,0.4785798742559078,772,28,1130,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_ac11587791bbbd40db3991bb,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD signatures_plus_maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""signatures_only"": 182, ""signatures_plus_v4_compact_biology_only"": 303, ""signatures_plus_v4_compact_plus_driver_evidence_tiers"": 319, ""signatures_plus_v4_compact_plus_exact_driver_genes"": 1105, ""signatures_plus_v4_compact_plus_hotspot_summary"": 307, ""signatures_plus_v4_full_core"": 1125, ""signatures_plus_v4_full_core_plus_optional_controls"": 1130})",152.025,1105.0,1125.0,1130.0,signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,7.0,signatures_only;signatures_plus_v4_compact_biology_only;signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,PARPi7,regression,burden_only,linear,spearman,0.1820823106756371,,,,,,,,,,,,0.765623240991241,0.0238917388139517,772,649,3,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,elastic_net_coordinate_descent_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached burden-only matrix,0.418,,,,,,,
mc3_main,PARPi7,regression,burden_only,xgboost,spearman,0.225850702361576,,,,,,,,,,,,0.7527936244397202,0.0649010368626252,772,649,3,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,,gpu_hist,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached burden-only matrix,1.027,,,,,,,
mc3_main,PARPi7,regression,standard_sbs96_id83,linear,spearman,0.210726800608191,,,,,,,,,,,,0.7604584122836311,0.0449348887551255,772,649,182,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,elastic_net_coordinate_descent_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached SBS96+ID83 signature matrix,1.073,,,,,,,
mc3_main,PARPi7,regression,standard_sbs96_id83,xgboost,spearman,0.151588907714488,,,,,,,,,,,,0.7596419990280723,0.0440515288842933,772,649,182,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,,gpu_hist,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached SBS96+ID83 signature matrix,6.57,,,,,,,
mc3_main,PARPi7,regression,MAF_stack_only,linear,spearman,0.3059498105383341,,,,,,,,,,,,0.7387151324793223,0.0711969544862917,772,649,948,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,elastic_net_coordinate_descent_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",101.077,125.0,125.0,923.0,v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,PARPi7,regression,MAF_stack_only,xgboost,spearman,0.3509763864152444,,,,,,,,,,,,0.7169293308962752,0.1163687658009579,772,649,948,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",57.508,923.0,943.0,948.0,v4_compact_plus_exact_driver_genes;v4_full_core;v4_full_core_plus_optional_controls,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,PARPi7,regression,signatures_plus_MAF_stack,linear,spearman,0.283042950651208,,,,,,,,,,,,0.7386996595934894,0.0744008296095699,772,649,1130,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,elastic_net_coordinate_descent_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_ac11587791bbbd40db3991bb,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD signatures_plus_maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""signatures_only"": 182, ""signatures_plus_v4_compact_biology_only"": 303, ""signatures_plus_v4_compact_plus_driver_evidence_tiers"": 319, ""signatures_plus_v4_compact_plus_exact_driver_genes"": 1105, ""signatures_plus_v4_compact_plus_hotspot_summary"": 307, ""signatures_plus_v4_full_core"": 1125, ""signatures_plus_v4_full_core_plus_optional_controls"": 1130})",193.224,307.0,1125.0,1130.0,signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,7.0,signatures_only;signatures_plus_v4_compact_biology_only;signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,PARPi7,regression,signatures_plus_MAF_stack,xgboost,spearman,0.3632307792201503,,,,,,,,,,,,0.710161830339667,0.1275053680947547,772,649,1130,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_ac11587791bbbd40db3991bb,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD signatures_plus_maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""signatures_only"": 182, ""signatures_plus_v4_compact_biology_only"": 303, ""signatures_plus_v4_compact_plus_driver_evidence_tiers"": 319, ""signatures_plus_v4_compact_plus_exact_driver_genes"": 1105, ""signatures_plus_v4_compact_plus_hotspot_summary"": 307, ""signatures_plus_v4_full_core"": 1125, ""signatures_plus_v4_full_core_plus_optional_controls"": 1130})",97.178,319.0,1125.0,1130.0,signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,7.0,signatures_only;signatures_plus_v4_compact_biology_only;signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,eCARD,regression,burden_only,linear,spearman,0.2894229931431124,,,,,,,,,,,,0.4344113200211361,0.0635681891033871,772,754,3,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,elastic_net_coordinate_descent_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached burden-only matrix,0.425,,,,,,,
mc3_main,eCARD,regression,burden_only,xgboost,spearman,0.3357671925774406,,,,,,,,,,,,0.4273004697156405,0.0914932671115803,772,754,3,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,,gpu_hist,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached burden-only matrix,1.28,,,,,,,
mc3_main,eCARD,regression,standard_sbs96_id83,linear,spearman,0.3035918254177233,,,,,,,,,,,,0.4411356852099733,0.0482741470896922,772,754,182,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,elastic_net_coordinate_descent_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached SBS96+ID83 signature matrix,0.791,,,,,,,
mc3_main,eCARD,regression,standard_sbs96_id83,xgboost,spearman,0.3778196787764436,,,,,,,,,,,,0.416675643574167,0.1306077716115267,772,754,182,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,,gpu_hist,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached SBS96+ID83 signature matrix,7.483,,,,,,,
mc3_main,eCARD,regression,MAF_stack_only,linear,spearman,0.5293517008830804,,,,,,,,,,,,0.3884234655007131,0.2375759407881313,772,754,948,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,elastic_net_coordinate_descent_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",101.098,923.0,923.0,943.0,v4_compact_plus_exact_driver_genes;v4_full_core,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,eCARD,regression,MAF_stack_only,xgboost,spearman,0.5348248428331155,,,,,,,,,,,,0.3802364070925753,0.2677957691970959,772,754,948,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",51.808,923.0,943.0,948.0,v4_compact_plus_exact_driver_genes;v4_full_core;v4_full_core_plus_optional_controls,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,eCARD,regression,signatures_plus_MAF_stack,linear,spearman,0.5081217041767748,,,,,,,,,,,,0.3938560621103041,0.2176021278813649,772,754,1130,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,elastic_net_coordinate_descent_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_ac11587791bbbd40db3991bb,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD signatures_plus_maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""signatures_only"": 182, ""signatures_plus_v4_compact_biology_only"": 303, ""signatures_plus_v4_compact_plus_driver_evidence_tiers"": 319, ""signatures_plus_v4_compact_plus_exact_driver_genes"": 1105, ""signatures_plus_v4_compact_plus_hotspot_summary"": 307, ""signatures_plus_v4_full_core"": 1125, ""signatures_plus_v4_full_core_plus_optional_controls"": 1130})",177.101,1105.0,1105.0,1105.0,signatures_plus_v4_compact_plus_exact_driver_genes,7.0,signatures_only;signatures_plus_v4_compact_biology_only;signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,eCARD,regression,signatures_plus_MAF_stack,xgboost,spearman,0.5154522695126605,,,,,,,,,,,,0.3827994450074451,0.254367648024149,772,754,1130,5,5,1,True,pooled_global_oof,5 outer KFold; inner validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_signatures_plus_maf_stack_bio_v4_nested_fs_ac11587791bbbd40db3991bb,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD signatures_plus_maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""signatures_only"": 182, ""signatures_plus_v4_compact_biology_only"": 303, ""signatures_plus_v4_compact_plus_driver_evidence_tiers"": 319, ""signatures_plus_v4_compact_plus_exact_driver_genes"": 1105, ""signatures_plus_v4_compact_plus_hotspot_summary"": 307, ""signatures_plus_v4_full_core"": 1125, ""signatures_plus_v4_full_core_plus_optional_controls"": 1130})",116.813,1105.0,1125.0,1130.0,signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,7.0,signatures_only;signatures_plus_v4_compact_biology_only;signatures_plus_v4_compact_plus_driver_evidence_tiers;signatures_plus_v4_compact_plus_exact_driver_genes;signatures_plus_v4_compact_plus_hotspot_summary;signatures_plus_v4_full_core;signatures_plus_v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,hrd_binary_24,binary,burden_only,linear,auroc,0.7504411555910133,0.7504411555910133,,,,0.6688163848764084,0.7101726084634263,0.7137305699481865,0.7107011020054499,0.4215679626791793,,,,,772,2,3,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,logistic_saga_elasticnet_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached burden-only matrix,0.956,,,,,,,
mc3_main,hrd_binary_24,binary,burden_only,xgboost,auroc,0.7748990919969981,0.7748990919969981,,,,0.7170227043087846,0.7305164731892337,0.7292746113989638,0.7286513121936042,0.4580691100601891,,,,,772,2,3,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,gpu_hist,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached burden-only matrix,0.986,,,,,,,
mc3_main,hrd_binary_24,binary,standard_sbs96_id83,linear,auroc,0.7577126167118527,0.7577126167118527,,,,0.7137551411291632,0.6991318869289487,0.7007772020725389,0.6988972804311597,0.3978199794694472,,,,,772,2,182,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,logistic_saga_elasticnet_nested_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached SBS96+ID83 signature matrix,9.756,,,,,,,
mc3_main,hrd_binary_24,binary,standard_sbs96_id83,xgboost,auroc,0.829240671503039,0.829240671503039,,,,0.8150129131017101,0.7733305387845064,0.7772020725388601,0.7744024682800192,0.5491113571074453,,,,,772,2,182,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,gpu_hist,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_standard_features_8cb3c8c73eb9a71f2bf3c228,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,MC3 cached SBS96+ID83 signature matrix,4.523,,,,,,,
mc3_main,hrd_binary_24,binary,MAF_stack_only,linear,auroc,0.7805377703556964,0.7805377703556964,,,,0.7074001247653713,0.746854442318484,0.7487046632124352,0.746854442318484,0.4937088846369678,,,,,772,2,948,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,sgd_log_loss_elasticnet_v1,,main_manuscript_complete_panel,elastic_net,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",27.498,125.0,923.0,923.0,v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
mc3_main,hrd_binary_24,binary,MAF_stack_only,xgboost,auroc,0.8315056082538352,0.8315056082538352,,,,0.7918988737719134,0.7836038862258041,0.7810880829015544,0.7807787372110568,0.5625637036639666,,,,,772,2,948,5,5,1,True,pooled_global_oof,5 outer stratified folds; inner stratified validation split,outer_train_inner_validation_randomized_search,,,main_manuscript_complete_panel,XGBoost,main_complete_panel_mc3_maf_stack_bio_v4_nested_fs_15d698606a129584e3f82812,main_manuscript_complete_panel_oof_predictions.csv,main_manuscript_complete_panel_fold_metrics.csv,0,20260815T164541Z,measured,"MC3/HRD maf_stack_bio_v4_nested_fs; Bio MAF v4 with fixed external resources and nested inner-loop feature-block selection ({""v4_compact_biology_only"": 121, ""v4_compact_plus_driver_evidence_tiers"": 137, ""v4_compact_plus_exact_driver_genes"": 923, ""v4_compact_plus_hotspot_summary"": 125, ""v4_full_core"": 943, ""v4_full_core_plus_optional_controls"": 948})",32.75,923.0,943.0,948.0,v4_compact_plus_exact_driver_genes;v4_full_core;v4_full_core_plus_optional_controls,6.0,v4_compact_biology_only;v4_compact_plus_driver_evidence_tiers;v4_compact_plus_exact_driver_genes;v4_compact_plus_hotspot_summary;v4_full_core;v4_full_core_plus_optional_controls,inner_validation_selects_predeclared_bio_v4_feature_block_with_model_hyperparameters
